Date,price
11/28/18,282.649994
11/27/18,266.630005
11/26/18,261.429993
11/23/18,258.820007
11/21/18,262.130005
11/20/18,266.980011
11/19/18,270.600006
11/16/18,286.209991
11/15/18,290.059998
11/14/18,286.730011
11/13/18,294.399994
11/12/18,294.070007
11/9/18,303.470001
11/8/18,317.920013
11/7/18,327.5
11/6/18,310.839996
11/5/18,315.440002
11/2/18,309.100006
11/1/18,317.380005
10/31/18,301.779999
10/30/18,285.809998
10/29/18,284.839996
10/26/18,299.829987
10/25/18,312.869995
10/24/18,301.829987
10/23/18,333.160004
10/22/18,329.540009
10/19/18,332.670013
10/18/18,346.709991
10/17/18,364.700012
10/16/18,346.399994
10/15/18,333.130005
10/12/18,339.559998
10/11/18,321.100006
10/10/18,325.890015
10/9/18,355.709991
10/8/18,349.100006
10/5/18,351.350006
10/4/18,363.649994
10/3/18,377.049988
10/2/18,377.140015
10/1/18,381.429993
9/28/18,374.130005
9/27/18,380.709991
9/26/18,377.880005
9/25/18,369.429993
9/24/18,369.609985
9/21/18,361.190002
9/20/18,365.359985
9/19/18,366.959991
9/18/18,367.649994
9/17/18,350.350006
9/14/18,364.559998
9/13/18,368.149994
9/12/18,369.950012
9/11/18,355.929993
9/10/18,348.410004
9/7/18,348.679993
9/6/18,346.459991
9/5/18,341.179993
9/4/18,363.600006
8/31/18,367.679993
8/30/18,370.980011
8/29/18,368.040009
8/28/18,368.48999
8/27/18,364.579987
8/24/18,358.820007
8/23/18,339.170013
8/22/18,344.440002
8/21/18,338.019989
8/20/18,327.730011
8/17/18,316.779999
8/16/18,322.440002
8/15/18,326.399994
8/14/18,337.48999
8/13/18,341.309998
8/10/18,345.869995
8/9/18,349.359985
8/8/18,347.609985
8/7/18,351.829987
8/6/18,350.920013
8/3/18,343.089996
8/2/18,344.5
8/1/18,338.380005
7/31/18,337.450012
7/30/18,334.959991
7/27/18,355.209991
7/26/18,363.089996
7/25/18,362.869995
7/24/18,357.320007
7/23/18,362.660004
7/20/18,361.049988
7/19/18,364.230011
7/18/18,375.130005
7/17/18,379.480011
7/16/18,400.480011
7/13/18,395.799988
7/12/18,413.5
7/11/18,418.649994
7/10/18,415.630005
7/9/18,418.970001
7/6/18,408.25
7/5/18,398.390015
7/3/18,390.519989
7/2/18,398.179993
6/29/18,391.429993
6/28/18,395.420013
6/27/18,390.390015
6/26/18,399.390015
